3334	-361	301	-133	1
3335	-285	265	-31	1
1720	-94	282	-103	1
1721	-361	301	-133	1
1719	-285	265	-31	1
1727	160	282	122	1
1743	-289	265	-15	1
1712	-15	283	77	1
3301	-161	282	52	1
3302	-255	283	218	1
3303	-359	285	267	1
3304	-237	290	357	1
1728	-15	283	77	1
1730	33	283	7	1
1731	150	282	-10	1
2808	83	292	250	2
2663	-46	293	332	2
2664	-58	291	361	2
2665	1	292	282	2
2625	270	302	364	2
2628	-13	292	90	2
2630	-305	292	208	2
2631	-165	291	319	2
2661	-58	291	361	2
2632	-267	301	30	2
2624	100	292	252	2
2633	-169	291	370	2
2634	-13	292	90	2
2637	5	290	96	2
2638	-340	295	165	2
2644	-242	298	135	2
2645	-242	298	135	2
2646	5	290	96	2
2647	-39	299	-52	2
2648	-39	299	-52	2
2666	176	293	-208	2
2653	83	292	250	2
2654	262	292	-210	2
2804	315	293	-383	2
2657	139	296	-263	2
2355	371	150	350	3
2359	276	135	166	3
2360	214	153	393	3
2371	-141	140	344	3
2374	-409	115	192	3
2385	-173	128	426	3
2388	148	147	396	3
2389	-269	133	329	3
2392	-418	140	395	3
2475	-445	121	182	3
2400	-409	141	382	3
2401	-449	141	459	3
2421	-119	111	69	3
2457	-224	110	137	3
2403	138	118	233	3
2479	182	111	-132	3
2411	-138	131	-33	3
2917	-338	113	121	3
2918	-288	110	95	3
2919	-288	110	95	3
2448	-192	111	77	3
2450	-67	116	-136	3
2455	-18	110	-156	3
2481	167	110	-169	3
2437	-288	110	95	3
2476	167	110	-169	3
2477	-12	110	-33	3
2474	276	135	166	3
2473	214	153	393	3
2419	-67	116	-136	3
2420	-1	110	-129	3
4145	-152	291	328	2
4146	-444	124	302	3
4144	224	111	-97	3
4823	-205	310	-416	2
5447	-273	218	321	4
5448	-371	218	398	4
5449	-300	218	205	4
5450	-148	218	117	4
6039	-339	218	172	4
6040	-355	218	35	4
6041	-247	218	75	4
6042	-388	218	-103	4
6043	-205	218	-332	4
6044	-225	218	-335	4
6045	-175	218	-286	4
6046	-75	218	-410	4
6047	-158	218	-77	4
6048	-95	218	-50	4
6049	-136	218	-8	4
6050	-97	218	7	4
6051	49	218	52	4
6052	24	218	322	4
6053	33	218	302	4
6054	173	218	388	4
6055	-121	219	-212	4
6056	254	218	400	4
6057	258	218	382	4
6058	296	218	342	4
6059	100	218	159	4
6060	391	218	-297	4
6061	58	218	-395	4
6062	158	218	-175	4
6063	293	218	-32	4
7338	238	218	144	4
6619	-362	223	263	4
6620	-190	219	115	4
6649	-330	219	-100	4
6656	-181	219	-426	4
6659	-428	219	-121	4
6666	-213	219	-268	4
6676	-68	218	-245	4
6679	75	229	-136	4
6680	302	227	282	4
6742	-219	219	-55	4
6743	-16	218	104	4
6741	184	243	272	4
7214	-398	219	-88	4
7215	-317	220	-38	4
7216	-339	224	-148	4
8013	14	289	367	1
8014	-4	298	399	1
8015	-16	289	337	1
8016	-48	303	408	1
8125	154	292	195	2
8126	-221	299	110	2
8127	-112	292	-179	2
8128	-313	141	399	3
8129	-304	110	-334	3
8130	-61	225	-342	4
8131	369	120	-50	5
8132	-8	127	183	5
8133	120	222	-243	6
8134	159	326	-318	7
8142	-147	218	-417	4
8143	-245	219	-68	4
8144	-97	219	19	4
8145	98	220	65	4
7592	370	125	34	5
7593	228	115	247	5
7594	-8	119	85	5
7595	231	114	353	5
7596	-392	125	266	5
7597	-371	130	-188	5
7598	-112	157	420	5
7599	-70	149	376	5
7600	-150	158	332	5
7601	462	236	273	6
7602	48	221	222	6
7603	2	226	-166	6
7604	-286	278	286	6
7605	-392	278	346	6
7606	70	221	-134	6
6064	-186	116	-364	5
6065	-75	116	-319	5
6066	312	116	-37	5
6067	271	116	270	5
6068	365	116	154	5
6069	198	116	321	5
6070	86	116	202	5
6071	157	116	283	5
6072	86	116	202	5
6073	152	116	167	5
6074	20	116	90	5
6075	-68	116	24	5
6076	-159	116	60	5
6078	-249	116	-253	5
6079	-341	116	-135	5
6081	-275	116	-62	5
6083	-275	116	-62	5
6084	-361	116	168	5
6085	-167	116	185	5
6086	-85	116	333	5
6087	-142	116	255	5
6088	-148	116	341	5
6089	336	116	-147	5
6090	288	116	-277	5
6091	245	116	-338	5
6092	295	116	-367	5
6503	163	215	270	6
6513	403	215	-222	6
6517	345	215	62	6
6518	378	215	130	6
6519	263	215	321	6
6520	8	215	78	6
6521	197	215	-112	6
6522	63	215	-141	6
6523	195	215	-81	6
6524	241	215	-220	6
6525	100	215	-314	6
6526	-90	215	-234	6
6527	-90	215	-234	6
6529	-276	215	-260	6
6530	-303	215	-220	6
6531	-379	215	152	6
6532	-417	215	-1	6
6533	-351	215	206	6
6534	-345	275	223	6
6535	-372	215	-224	6
6536	-364	215	-301	6
6537	12	215	361	6
6538	-39	215	381	6
6539	-104	215	407	6
6540	-94	215	333	6
6589	182	298	-86	7
6590	196	298	-175	7
6591	-19	298	-38	7
6593	289	298	-315	7
6595	-224	298	-230	7
6596	-240	298	-341	7
6597	-112	298	-133	7
6599	314	298	-288	7
6600	343	298	-239	7
8657	-399	136	-180	3
8654	-230	130	-178	3
8655	-291	116	-114	3
8656	-343	132	-55	3
8016	-48	303	408	1
8015	-16	289	337	1
8013	14	289	367	1
8014	-4	298	399	1
8650	-372	310	-97	2
8651	-314	325	-155	2
8652	-432	310	-233	2
8653	-408	310	-280	2
11849	163	326	-318	7
11850	226	299	-210	7
6528	-376	221	-133	6
12817	303	298	-112	7
13238	-43	266	274	6
13235	318	219	-420	4
13957	-196	305	-240	7
14387	360	301	114	7
13377	88	200	156	4
13378	-140	200	-121	5
13379	-268	200	-169	6
19756	52	35	-199	102
19765	64	33	-138	102
19766	-13	34	-149	102
19767	-90	50	-114	102
19768	-105	46	-104	102
19769	12	63	165	102
19770	-122	72	166	102
19771	-120	74	47	102
19772	88	96	70	102
19773	19	78	-13	102
19774	32	83	18	102
19775	174	100	117	102
19776	215	92	66	102
19777	215	90	-45	102
19778	219	97	-135	102
19779	215	103	-226	102
19784	-11	112	-278	103
19785	77	111	-263	103
19786	58	125	-188	103
19787	106	112	-187	103
19788	71	103	-132	103
19789	17	102	-173	103
19790	-185	111	-226	103
19791	-206	114	-266	103
19792	-34	112	-162	103
19793	129	123	21	103
19795	193	116	98	103
19797	92	114	174	103
19800	201	112	219	103
19801	-2	112	170	103
19802	-284	112	139	103
19803	-217	112	101	103
19804	-207	137	16	103
20060	-162	81	146	102
20061	215	107	-257	102
20062	55	219	-386	6
20063	-139	37	-149	102
20064	103	96	77	102
20370	-108	141	153	103
20371	170	116	105	103
20372	-275	115	-227	103
20373	-115	118	77	103
21418	-276	292	-305	107
21419	-153	310	-355	107
21420	-48	304	-334	107
21421	-260	291	-304	107
21422	2	298	-334	107
21423	38	299	-349	107
21424	51	292	-215	107
21425	-35	295	-120	107
21426	8	294	-17	107
21427	-337	310	-252	107
21428	-428	310	-320	107
21429	-289	300	80	107
21430	-386	311	-25	107
21431	21	297	274	107
21432	-269	300	144	107
21433	-348	292	322	107
21434	-161	292	192	107
21435	-11	296	21	107
21436	125	303	55	107
21437	297	295	8	107
21438	326	293	-145	107
21439	290	307	113	107
21440	240	319	267	107
21441	344	344	287	107
21442	359	294	-238	107
21443	404	382	-367	108
21444	410	382	-186	108
21445	370	394	-86	108
21446	269	379	-271	108
21447	388	396	-7	108
21448	317	377	93	108
21449	317	381	178	108
21450	274	349	307	108
21451	-190	350	-56	108
21452	149	371	-107	108
21453	-63	363	64	108
21454	-106	356	26	108
21455	-257	360	-93	108
21456	-414	348	-83	108
21457	45	372	-179	108
21458	-285	380	-305	108
21459	-331	378	-443	108
21460	-315	378	-442	108
21461	-84	400	-422	108
21462	125	392	-442	108
21463	-185	352	85	108
21464	-357	405	309	108
21465	-285	352	119	108
21466	-453	368	46	108
21934	-26	400	-412	108
21990	-336	408	399	108
22986	-223	368	-106	108
22987	-334	353	119	108
22988	394	380	-173	108
22990	60	377	-82	108
22992	-391	370	24	108
21920	307	300	330	107
22972	-176	300	-106	107
22973	340	300	-366	107
22974	138	300	-386	107
22975	416	300	-376	107
23204	-90	200	-21	107
21883	-130	200	-323	107
21884	-232	200	131	107
21885	160	200	127	107
20772	48	200	-107	102
20773	239	200	-29	102
21886	382	200	-322	108
21887	-35	200	-145	108
21888	-273	200	360	108
20774	53	200	-285	103
20775	60	200	-74	103
8148	261	226	322	4
8150	390	224	346	4
8147	163	242	279	4
8146	192	243	318	4
8152	159	326	-318	7
8153	159	326	-318	7
8151	159	326	-318	7
8155	159	326	-318	7
24042	388	100	343	104
24041	-94	100	-209	104
24043	-108	100	-117	104
24039	-249	100	-196	104
24038	-271	100	-171	104
24040	-268	100	-221	104
24045	187	100	-195	104
24046	323	100	-237	104
24047	304	100	-126	104
24044	358	100	-186	104
24048	379	100	130	104
24049	376	100	196	104
24055	-270	100	-219	105
24060	-260	100	-243	105
24059	-269	100	-146	105
24061	-130	100	-189	105
24062	-101	100	-209	105
24052	134	100	-172	105
24053	183	100	-174	105
24054	369	100	-210	105
24051	371	100	-51	105
24056	402	100	183	105
24058	376	100	202	105
24057	332	100	140	105
24073	-77	100	-186	106
24072	-107	100	-213	106
24075	-236	100	-200	106
24074	-276	100	-231	106
24069	105	100	-181	106
24070	291	100	-159	106
24068	299	100	-179	106
24071	392	100	-150	106
24067	381	100	-32	106
24063	381	100	110	106
24064	356	100	181	106
24065	408	100	203	106
24066	395	100	319	106
24771	220	302	39	107
24772	225	302	-99	102
24773	81	402	-449	108
25448	152	295	108	107
25448	152	295	108	107
25449	395	300	185	107
25450	194	383	66	108
25451	-274	350	55	108
25452	-111	116	91	103
26187	-48	57	-206	104
27534	-233	300	76	107
27535	-287	300	142	107
27536	-142	303	146	108
27537	119	287	148	107
27538	-215	309	-379	107
27539	108	310	-13	102
27756	-99	200	77	107
27759	-391	200	-91	107
27757	8	200	95	103
27758	91	200	-193	107
28367   357     307     -319    7
31497   82      291     225     107
32053	-138	100	159	1
32054	-288	100	156	2
32055	-120	100	-377	3
32056	-164	100	-347	4
32057	-38	100	-153	5
32058	366	100	58	6
32059	356	100	188	7
35579	-257	0	-263	7
37530	-92	142	-100	12
37531	106	139	15	12
37532	6	143	-44	12
37533	13	141	95	12
37534	13	141	95	12
37536	-313	139	-73	12
37537	-301	140	-91	12
37538	92	139	14	12
37540	-21	141	253	12
37541	80	138	287	12
37542	-33	141	267	12
37543	80	139	-139	12
37544	93	141	-163	12
37545	90	139	-131	12
37546	-99	141	-101	12
37547	17	145	-48	12
37548	-129	141	-9	12
37549	27	141	97	12
37568	-308	141	70	12
37569	-62	141	-284	12
37570	170	142	197	12
37574	-283	139	79	12
37575	-126	140	-210	12
37576	257	143	150	12
37577	-325	142	60	12
37578	-27	141	-302	12
37579	150	141	194	12
37580	-329	141	42	12
37581	-32	142	-299	12
37582	151	142	205	12
37534	13	141	95	12
37536	-313	139	-73	12
37816	-283	139	79	12
37817	-126	140	-210	12
37818	257	143	150	12
39258	416	284	273	1
39259	-293	298	158	2
39260	-227	300	-266	7
40119	-49	302	301	7
43461	278	298	-114	7
41509	-73	359	4	15
41510	-2	360	-32	15
41508	54	360	43	15
41503	-304	363	-44	15
41504	91	367	-280	15
41502	-84	362	183	15
41507	32	360	-25	15
41505	-13	360	71	15
41506	-57	360	13	15
45793	-38	359	235	15
45794	-79	363	297	15
45795	-186	363	85	15
45796	-219	356	-16	15
45797	-190	364	-78	15
45798	-63	360	-178	15
45799	36	361	-215	15
45800	88	365	-147	15
45801	172	360	-49	15
45460	172	125	61	103
45462	73	0	221	107
45464	22	111	84	103
47932	-93	302	332	7
48717	351	0	218	7
48718	441	0	228	7
48719	-288	0	-415	1
48720	-140	0	-428	1
48721	13	0	-311	1
48601	387	0	190	1
48612	422	0	-136	1
48615	248	0	-124	7
52341   168     0       -98     7
